id,name,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,contactPointName,contactPointEmail,contactPointTelephone,contactPointUrl
41309581,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТАНДАРТПРОЕКТ»,UA80000000000093317,03505,Україна,місто Київ,null,null,Київ,вул. Георгія Кірпи,5,null,null,null,null,+380671465284,null
41310838,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОНТРОЛЬ КЛУБ»,UA80000000000093317,01001,Україна,місто Київ,null,null,Київ,вул. Михайла Грушевського,10,null,null,null,lcontrolclub@gmail.com,+380442516070,null
41325493,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЕХНОЛОГІЯ-КРЕДИТ»,UA32080190010023112,08001,Україна,Київська,null,null,Макарів,вул. Богдана Хмельницького,9,null,null,null,v.derevianko@termincin.com,"+380445431032, +380936473698, +380501088742",null
41325980,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФВСМ»,UA80000000000093317,02152,Україна,місто Київ,null,null,Київ,просп. Павла Тичини,20-Б,null,null,null,null,+380635904856,null
41329063,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛУНА ЕСТЕЙТС»,UA80000000000093317,01014,Україна,місто Київ,null,null,Київ,вул. Болсуновська,2,null,null,null,vvgrazia@gmail.com,+380672526351,null
41336594,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «САУНДМАГ»,UA80000000000093317,04213,Україна,місто Київ,null,null,Київ,вул. Прирічна,27-Г,null,КВАРТИРА 195,null,null,null,null
41337362,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПІПІТТО УКРАЇНА»,UA80000000000093317,04210,Україна,місто Київ,null,null,Київ,просп. Героїв Сталінграда,20-А,null,null,null,null,+380679337278,null
41343884,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СІТІ ДОКТОР»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,просп. С. Бандери,17/1,null,null,null,ukr.linza@gmail.com,null,null
41345043,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЄВРОФАРМ СІТІ»,UA80000000000093317,04112,Україна,місто Київ,null,null,Київ,вул. Сікорського,4-В,null,ОФІС 222,null,apteka_eurofarm@ukr.net,+380445042230,null
41350603,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЕЙА ТРЕЙД»,UA80000000000093317,02223,Україна,місто Київ,null,null,Київ,вул. Райдужна,4,null,null,null,nepotas1994@ukr.net,+380966065733,null
41394792,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТНС ГРУП»,UA80000000000093317,03022,Україна,місто Київ,null,null,Київ,вул. Михайла Максимовича,6,null,null,null,ds@verum.ua,+380442280115,null
41402064,ПРИВАТНИЙ ЗАКЛАД ОСВІТИ «ПОЧАТКОВА ШКОЛА-ЗАКЛАД ОСВІТИ І СТУПЕНЯ «МАНДАРИНКА»,UA80000000000093317,02132,Україна,місто Київ,null,null,Київ,вул. Малоземельна,75,null,null,null,null,+380672098514,null
41406069,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФЛАЙ ДЕВЕЛОПМЕНТ»,UA80000000000093317,02095,Україна,місто Київ,null,null,Київ,вул. Княжий Затон,2/30,null,null,null,null,+380684117202,null
41406416,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТОП-АУТДОР УКРАЇНА»,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Ярославська,56,null,null,null,null,null,null
41413558,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СОЛЕЛАТ ПАЛАЦ»,UA80000000000093317,01023,Україна,місто Київ,null,null,Київ,вул. Еспланадна,17,null,null,null,null,null,null
41441229,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПРАЙС ПОІНТ»,UA80000000000093317,04201,Україна,місто Київ,null,null,Київ,вул. Бережанська,15,null,null,null,null,null,null
41442160,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СІТІ ФУД ТРЕЙД»,UA80000000000093317,02660,Україна,місто Київ,null,null,Київ,вул. Електротехнічна,4-А,null,null,null,null,null,null
41442903,ПРИВАТНИЙ ЗАГАЛЬНООСВІТНІЙ НАВЧАЛЬНИЙ ЗАКЛАД «ШКОЛА ІНВЕНТОР СКУЛ»,UA80000000000093317,02140,Україна,місто Київ,null,null,Київ,вул. Бориса Гмирі,6,null,null,null,info@inventorschool.org,+380445772929,null
41450406,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНВЕСТКЕПІТАЛ»,UA80000000000093317,01033,Україна,місто Київ,null,null,Київ,вул. Саксаганського,36,ЛІТЕРА Д,null,null,tov_investcapital@ukr.net,+380672112887,null
41456350,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КУС-КУС»,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Костянтинівська,5,null,null,null,null,"+380444253586, +380634253586",null
41457291,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВФ РИТЕЙЛ»,UA80000000000093317,01601,Україна,місто Київ,null,null,Київ,вул. Лейпцизька,15,null,null,null,null,+380675029380,null
41458452,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДІКАЛ ІНВЕСТМЕНТ ЕНД ДЕВЕЛОПМЕНТ ГРУП»,UA80000000000093317,03191,Україна,місто Київ,null,null,Київ,вул. Василя Касіяна,2/1,null,null,null,null,+380968110065,null
41466290,ПРИВАТНЕ ПІДПРИЄМСТВО «ІНТЕРНЕТ МАГАЗИН «БАЗА»,UA63120270010096107,61036,Україна,Харківська,null,null,Харків,вул. Морозова,11,null,null,null,null,+380675713559,null
41473816,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЦ ВАШ ДІМ»,UA80000000000093317,02094,Україна,місто Київ,null,null,Київ,вул. Магнітогорська,5,ЛІТЕРА Д,null,null,null,null,null
41479378,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛЕНГОР»,UA80000000000093317,01021,Україна,місто Київ,null,null,Київ,вул. Михайла Грушевського,28/2,null,null,null,support2@nashidveri.kiev.ua,+380673535757,null
41484744,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КАМЕЛОТ-Д»,UA80000000000093317,04070,Україна,місто Київ,null,null,Київ,вул. Набережно-Хрещатицька,41,null,null,null,null,+380664805431,null
41486893,АДВОКАТСЬКЕ БЮРО «ІВАНА ХОМИЧА»,UA80000000000093317,03186,Україна,місто Київ,null,null,Київ,просп. Повітрофлотський,34,null,ОФІС 30,null,i0969617874@gmail.com,+380443607825,null
41487389,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДЕНТАЛ ЦЕНТР ЛІПІНСЬКИЙ»,UA80000000000093317,04078,Україна,місто Київ,null,null,Київ,вул. Сергія Данченка,6,null,null,null,null,+380677768026,null
41520855,ОБСЛУГОВУЮЧИЙ КООПЕРАТИВ «ОРСЕЙ УКРАЇНА 2»,UA80000000000093317,04107,Україна,місто Київ,null,null,Київ,вул. Соляна,70,null,null,null,null,+380671746479,null
41522428,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АУСТ»,UA80000000000093317,01024,Україна,місто Київ,null,null,Київ,вул. Академіка Богомольця,7/14,null,null,null,ak.laveranda@gmail.com,+380967689572,null
41531156,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КАПСУЛА ЛТД»,UA80000000000093317,03189,Україна,місто Київ,null,null,Київ,вул. Ломоносова,46/1,null,ОФІС 1,null,havrylenko.a@kapsule.com.ua,+380686818888,null
41533864,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДСЦ»,UA80000000000093317,03189,Україна,місто Київ,null,null,Київ,вул. Ломоносова,46/1,null,ОФІС 1139,null,null,+380632901121,null
41540007,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДАР-АВТО»,UA80000000000093317,02105,Україна,місто Київ,null,null,Київ,вул. Павла Усенка,8,null,null,null,info@dar-auto.com.ua,"+380443510151, +380503189913",null
41544640,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЦ «ДОНІЧ»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,просп. Степана Бандери,30,null,null,null,null,+380444241841,null
41597231,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛЕМОР»,UA80000000000093317,04070,Україна,місто Київ,null,null,Київ,вул. Г. Сковороди/Волоська,7/9,null,null,null,annette.uds@gmail.com,+380938880658,null
41603559,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕЛПІ ГРУП»,UA80000000000093317,01023,Україна,місто Київ,null,null,Київ,вул. Шота Руставелі,12,null,ПРИМІЩЕННЯ 9,null,41603559@ukr.net,"+380503261807, +380673296351",null
41609063,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛАЙТ ГОТЕЛЬ ЕНД ХАБ»,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Раїси Окіпної,3,null,null,null,rebuhgalter@ukr.net,+380993268497,null
41609173,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕРЕЖА МАГАЗИНІВ «ДНІПРО-М»,UA80000000000093317,04080,Україна,місто Київ,null,null,Київ,вул. Кирилівська,102,null,null,null,a.demianiuk@fj-consult.eu,"+380442476671, +380675108441",null
41613855,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РУСАНІВКА ІНВЕСТ»,UA80000000000093317,02223,Україна,місто Київ,null,null,Київ,вул. Райдужна,4,null,null,null,null,null,null
41620527,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БРІСТОЛЬ»,UA05020030010063857,21030,Україна,Вінницька,null,null,Вінниця,просп. Юності,14,null,null,null,null,+380680129452,null
41628374,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕРЕЖА ЕСТЕТИЧНИХ КЛІНІК «АКУЛА»»,UA80000000000093317,03057,Україна,місто Київ,null,null,Київ,вул. Вадима Гетьмана,1-А,null,null,null,null,+380503845333,null
41634330,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТОРГОМ»,UA80000000000093317,03065,Україна,місто Київ,null,null,Київ,бульв. Вацлава Гавела,18,null,null,null,buh@storgom.com,"+380996282491, +380443604677",null
41635308,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЙОТЕКС»,UA80000000000093317,01001,Україна,місто Київ,null,null,Київ,вул. Хрещатик,8,ЛІТЕРА А,null,null,null,+380674665266,null
41637677,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РОЗЕТТІ»,UA80000000000093317,04107,Україна,місто Київ,null,null,Київ,вул. Татарська,21,ЛІТЕРА А,null,null,null,+380444864698,null
41649237,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПОРЦЕЛЯН НА ПЕЧЕРСЬКУ»,UA80000000000093317,01014,Україна,місто Київ,null,null,Київ,пров. Бастіонний,9,null,null,null,y.kardiyan@gmail.com,"+380445937771, +380445937772",null
41650944,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НАРДЕНТ»,UA80000000000093317,03039,Україна,місто Київ,null,null,Київ,просп. Науки,16,null,null,null,nardent.kiev@gmail.com,+380973262939,null
41651712,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АКТИВ МОТОРС»,UA80000000000093317,03189,Україна,місто Київ,null,null,Київ,вул. Академіка Вільямса,6,КОРПУС Д,ОФІС 43,null,null,null,null
41654729,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КРАЇНА СПОРТУ»,UA80000000000093317,04201,Україна,місто Київ,null,null,Київ,вул. Бережанська,22,null,null,null,null,+380444998498,null
41661390,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕСТЕТ ЦЕНТР «САНДІ ТАЙМ»,UA80000000000093317,02000,Україна,місто Київ,null,null,Київ,вул. Панаса Мирного,2/44,null,КВАРТИРА 21,null,salon@sandytime.com.ua,+380503668756,null
41665641,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФОЛКМАРТ»,UA80000000000093317,02125,Україна,місто Київ,null,null,Київ,вул. Старосільська,1,null,null,null,buhgalter@sapfir.ua,+380933957353,null
41680743,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПИВНА. МЕРЕЖА ЗАКЛАДІВ»,UA80000000000093317,04213,Україна,місто Київ,null,null,Київ,вул. Прирічна,27-Є,null,null,null,natalii_marchenko@ukr.net; director@bba.com.ua,+380961238218,null
41682955,КИЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ РОБОТОДАВЦІВ НАФТОГАЗОВОЇ ГАЛУЗІ,UA80000000000093317,01601,Україна,місто Київ,null,null,Київ,вул. Богдана Хмельницького,6,null,null,null,null,null,null
41687466,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Л'АРТ ГАЛЕРЕЯ»,UA80000000000093317,04070,Україна,місто Київ,null,null,Київ,вул. Андріївський Узвіз,30,ЛІТЕРА А,null,null,t.lagoyda@gmail.com,+380967278770,null
41719529,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮНІТ ХОЛДІНГС»,UA80000000000093317,04112,Україна,місто Київ,null,null,Київ,вул. Дорогожицька,3,КОРПУС 3,null,null,null,+380973482138,null
41719974,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БАЛФОРТ»,UA05020030010063857,21036,Україна,Вінницька,null,null,Вінниця,вул. Хмельницьке Шосе,25-А,null,ОФІС 507,null,null,null,null
41720272,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВІНЕР ТАЙМ»,UA32120030100053832,08645,Україна,Київська,Васильківський,null,Кодаки,вул. Соборна,39,null,null,null,winnertimekiev@gmail.com,+380676233440,null
41732534,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОРЕНАДА»,UA80000000000093317,04111,Україна,місто Київ,null,null,Київ,вул. Черняховського,29,null,null,null,gy.grinchak@fmrest.com,+380952806615,null
41738693,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МК 8»,UA80000000000093317,03038,Україна,місто Київ,null,null,Київ,вул. Казимира Малевича,8,null,null,null,null,null,null
41742998,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕПІЛ-СІТІ»,UA80000000000093317,02140,Україна,місто Київ,null,null,Київ,вул. Єлизавети Чавдар,13,null,ОФІС 391,null,sv.blintsov@gmail.com,+380662702870,null
41743059,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ШВИДКОТОРГ,UA80000000000093317,02094,Україна,місто Київ,null,null,Київ,вул. Черчилля Вінстона,61,null,null,null,null,+380990685987,null
