entityId,entityName,addressIdentifier,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,headFamilyName,headName,headAdditionalName,contactPointEmail,lat,lon,foundationDate
22869939,ЖБК «Угольок»,Некомунальна,UA80000000001078669,03190,Україна,місто Київ,null,null,Київ,Шевченківський район,вул. Олександра Бринжали,1,null,null,Полісмак,Людмила,Василівна,null,50.4645550,30.4111240,1997-03-18
37498892,ОСББ «Надія-Біличі»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,9,null,null,Антончик,Оксана,Володимирівна,null,50.4640640,30.3502840,2011-01-18
23699445,ЖБК «Авіатор-15»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,17,null,null,Тібеж,Микола,Миколайович,null,50.4638660,30.3475070,1987-12-28
23697251,ЖБК «ЖК-4»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ірпінська,66,null,null,Гуз,Наталія,Антонівна,null,50.4612960,30.3517840,1989-12-08
40130671,ОСББ «Палладіна-13»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,просп. Палладіна Академіка,13,null,null,Бандура,Анатолій,Михайлович,null,50.4627450,30.3530120,2015-11-19
22893139,ЖБК «Обчислювач-13»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,просп. Палладіна Академіка,7/60,null,null,Яроповець,Леонід,Дмитрович,null,50.4612660,30.3547030,1988-12-05
42291447,ОСББ «Чорнобильська 17»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Чорнобильська,17,null,null,Редчиц,Оксана,Григорівна,null,50.4612910,30.3449060,2018-07-09
40655578,ОСББ «Біличі»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,16-А,null,null,Дороднов,Анатолій,Андрійович,null,50.4610570,30.3398320,2016-07-13
40956914,ОСББ «Оазис-8»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,25,null,null,Лівончик,Олег,Володимирович,null,50.4633500,30.3410960,null
40963000,ОСББ «Ушакова 18»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,18,null,null,Полубояринова,Ірина,Олександрівна,null,50.4616090,30.3390770,2016-11-16
42755217,ОСББ «Чорнобильська 21»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Чорнобильська,21,null,null,Скрипленко,Любов,Володимирівна,null,50.4629030,30.3447160,2019-01-15
40515556,ОСББ «Чорнобильська 19»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Чорнобильська,19,null,null,Грищенко,Тетяна,Яківна,null,50.4620930,30.3439210,2016-05-27
40655578,ОСББ «Біличі»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Прилужна,12,null,null,Дороднов,Анатолій,Андрійович,null,50.4610560,30.3405500,2016-07-13
26124580,ОСББ «Затишок»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Прилужна,4/15,null,null,Волков,Володимир,Григорович,null,50.4601000,30.3446900,2002-01-17
43307104,ОСББ «Гармонія 20А20»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,20,null,null,Фесенко,Ірина,Анатоліївна,null,50.4625900,30.3394440,2019-10-24
43307104,ОСББ «Гармонія 20А20»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,20-А,null,null,Фесенко,Ірина,Анатоліївна,null,50.4621190,30.3382240,2019-10-24
40956914,ОСББ «Оазис 8»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,19,null,null,Лівончик,Олег,Володимирович,null,50.4636800,30.3434960,2016-11-11
40655578,ОСББ «Біличі»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Прилужна,14,null,null,Дороднов,Анатолій,Андрійович,null,50.4603980,30.3408250,2016-07-13
30433404,ОСББ «Мрія»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,19-А,null,null,Ксьондз,Олександр,Петрович,null,50.4634350,30.3439030,1999-06-29
24924068,ОСББ «Святошин»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Академіка Єфремова,27,null,null,Кругловенко,Сергій,Васильович,null,50.4632570,30.3396090,1997-05-14
44308837,ОСББ «АДМІРАЛ-1В»,Некомунальна,UA80000000000875983,null,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Миколи Ушакова,1-В,null,null,Шевчишин,Юрій,Богданович,null,50.4588750,30.3376280,null
40662854,ОСББ «Адмірал»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,1-Б,null,null,Безушко,Ольга,Ярославівна,null,50.4593950,30.3375450,2016-07-15
41938325,ОСББ «Адмірал 1Г»,Некомунальна,UA80000000000875983,03179,Україна,місто Київ,null,null,Київ,Святошинський район,вул. Ушакова Миколи,1-Г,null,null,Фощан,Катерина,Василівна,null,50.4583660,30.3377800,2018-02-13
